Year,CBSA,CO1-hr2ndMax,CO8-hr2ndMax,NO298th%ile,NO2AnnualMean,O3 1-hr2nd Max,O3 8-hr4th Max,SO299th %ile,SO2 24-hr2nd Max,SO2AnnualMean,PM2.598th %ile,PM2.5Wtd.Mean,PM10 24-hr2nd Max,PM10Annual Mean,Lead Max3-Mo. Avg
1980,Steamboat Springs CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Sterling IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Stockton-Lodi CA,16,9,100,28,0,0,0,0,0,0,0,0,0,0
1980,Sumter SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Syracuse NY,9.1,5.4,70,21,0.11,0.089,168,53,11,0,0,0,0,0
1980,Tallahassee FL,0,0,0,0,0.1,0.084,0,0,0,0,0,0,0,0
1980,Tampa-St. Petersburg-Clearwater FL,14,9.8,78,20,0.13,0.09,240,48,8,0,0,0,0,0
1980,Terre Haute IN,0,0,0,0,0,0,198,58,0,0,0,0,0,0
1980,Texarkana TX-AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Tiffin OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Toledo OH,12.5,5.8,0,0,0.14,0.101,255,86,13,0,0,0,0,0
1980,Torrington CT,0,0,0,0,0.21,0.141,0,0,0,0,0,0,0,0
1980,Trenton NJ,8.1,6.1,0,0,0.19,0.128,0,0,0,0,0,0,0,0
1980,Tucson AZ,21.2,11.9,0,36,0.1,0.08,768,170,9,0,0,0,0,0
1980,Tulsa OK,16.8,10.1,0,20,0.15,0.108,0,0,0,0,0,0,0,0
1980,Tyler TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Ukiah CA,0,0,0,0,0.08,0.056,0,0,0,0,0,0,0,0
1980,Urban Honolulu HI,3,1.1,0,0,0.04,0.036,0,0,0,0,0,0,0,0
1980,Utica-Rome NY,8.1,4.2,0,0,0.12,0.101,38,23,6,0,0,0,0,0
1980,Valdosta GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Vallejo-Fairfield CA,15,10.4,80,18,0.12,0.085,0,0,0,0,0,0,0,0
1980,Vineland-Bridgeton NJ,6.6,3.8,0,20,0.12,0.099,0,0,0,0,0,0,0,0
1980,Virginia Beach-Norfolk-Newport News VA-NC,12.8,7.3,0,18,0.12,0.095,125,49,12,0,0,0,0,0
1980,Visalia-Porterville CA,14,7.8,90,26,0.15,0.112,20,11,1,0,0,0,0,0
1980,Waco TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Washington-Arlington-Alexandria DC-VA-MD-WV,22,11,85,25,0.19,0.124,100,51,17,0,0,0,0,0
1980,Wausau WI,0,0,0,0,0.08,0.069,401,81,11,0,0,0,0,0
1980,Weirton-Steubenville WV-OH,12,8.3,75,23,0.16,0.107,280,86,27,0,0,0,0,0
1980,Wheeling WV-OH,8,4.9,0,0,0.09,0.062,0,0,0,0,0,0,0,0
1980,Wichita KS,18.3,11.7,0,0,0.09,0.074,0,0,0,0,0,0,0,0
1980,Wichita Falls TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Wilmington NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Winston-Salem NC,14.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0
1980,Wisconsin Rapids-Marshfield WI,10.7,7.5,0,0,0,0,0,0,0,0,0,0,0,0
1980,Worcester MA-CT,20,8.3,0,0,0.13,0.082,64,35,10,0,0,0,0,0
1980,Yakima WA,14,8.5,0,0,0,0,0,0,0,0,0,0,0,0
1980,York-Hanover PA,8.4,3.6,0,26,0.14,0.107,144,40,12,0,0,0,0,0
1980,Youngstown-Warren-Boardman OH-PA,11,6,175,41,0.12,0.091,185,60,13,0,0,0,0,0
1980,Yuma AZ,14.5,6.1,0,0,0,0,0,0,0,0,0,0,0,0
1985,Aberdeen WA,0,0,0,0,0,0,190,43,5,0,0,0,0,0
1985,Akron OH,10,4.8,0,0,0.11,0.091,170,81,21,0,0,0,0,0
1985,Albany-Schenectady-Troy NY,13,5.8,0,0,0.12,0.089,69,36,10,0,0,0,0,0
1985,Albuquerque NM,26,15.9,0,0,0.1,0.074,0,0,0,0,0,0,0,0
1985,Alexandria LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Allentown-Bethlehem-Easton PA-NJ,9.8,6.9,68,19,0.12,0.101,82,44,11,0,0,0,0,0
1985,Altoona PA,0,0,0,0,0.11,0.092,105,62,12,0,0,71,32,0
1985,Ames IA,0,0,0,0,0,0,312,84,0,0,0,0,0,0
1985,Anchorage AK,20,12.4,0,0,0,0,0,0,0,0,0,0,0,0
1985,Ann Arbor MI,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
1985,Appleton WI,0,0,0,0,0.09,0.071,0,0,0,0,0,0,0,0
1985,Asheville NC,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
1985,Ashtabula OH,0,0,0,0,0.09,0.08,300,43,9,0,0,0,0,0
1985,Atlanta-Sandy Springs-Roswell GA,13,6,90,27,0.14,0.106,142,39,9,0,0,0,0,0
1985,Atlantic City-Hammonton NJ,8.9,5.6,0,0,0.16,0.124,96,30,6,0,0,0,0,0
1985,Augusta-Richmond County GA-SC,0,0,0,0,0.11,0.08,0,0,0,0,0,0,0,0
1985,Augusta-Waterville ME,0,0,0,0,0.13,0.096,0,0,0,0,0,0,0,0
1985,Austin-Round Rock TX,0,0,0,0,0.13,0.092,0,0,0,0,0,0,0,0
1985,Bakersfield CA,10,6,110,31,0.16,0.115,90,27,7,0,0,0,0,0
1985,Baltimore-Columbia-Towson MD,20.9,10,107,36,0.16,0.107,111,35,12,0,0,0,0,0
1985,Bangor ME,0,0,0,0,0,0,215,59,10,0,0,0,0,0
1985,Baton Rouge LA,9.1,5.1,100,24,0.16,0.099,210,73,13,0,0,0,0,0
1985,Beaumont-Port Arthur TX,5.7,3.7,0,14,0.1,0.071,150,68,20,0,0,0,0,0
1985,Bend-Redmond OR,0,0,0,0,0,0,0,0,0,0,0,94,28,0
1985,Berlin NH-VT,0,0,0,0,0.09,0.069,137,42,7,0,0,62,30,0
1985,Billings MT,9.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0
1985,Birmingham-Hoover AL,11.9,6.8,0,0,0.12,0.092,0,0,0,0,0,119,53,0
1985,Bismarck ND,0,0,23,3,0.07,0.061,52,9,1,0,0,0,0,0
1985,Boise City ID,18.3,9.9,0,0,0,0,0,0,0,0,0,0,0,0
1985,Boston-Cambridge-Newton MA-NH,14,8.3,72,40,0.14,0.113,131,60,13,0,0,0,0,0
1985,Boulder CO,21.5,9.7,0,0,0.1,0.076,0,0,0,0,0,0,0,0
1985,Bowling Green KY,0,0,0,0,0.1,0.084,0,0,0,0,0,0,0,0
1985,Bridgeport-Stamford-Norwalk CT,17.1,9.3,84,27,0.17,0.127,134,48,12,0,0,0,0,0
1985,Brownsville-Harlingen TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Buffalo-Cheektowaga-Niagara Falls NY,9.5,4.9,62,24,0.12,0.092,282,76,15,0,0,0,0,0
1985,Burlington-South Burlington VT,7.3,3.9,0,0,0.09,0.076,70,19,6,0,0,0,0,0
1985,Canton-Massillon OH,7.2,3.5,82,19,0.1,0.086,0,0,12,0,0,0,0,0
1985,Carbondale-Marion IL,0,0,0,0,0.09,0.078,105,40,7,0,0,0,0,0
1985,Carson City NV,6.2,3.7,0,0,0.12,0.092,0,0,0,0,0,0,0,0
1985,Cedar Rapids IA,11.7,6.4,0,0,0.08,0.063,211,71,10,0,0,0,0,0
1985,Champaign-Urbana IL,0,0,0,0,0.1,0.081,52,28,3,0,0,0,0,0
1985,Charleston WV,6.1,3.6,69,24,0.12,0.081,155,56,15,0,0,0,0,0
1985,Charleston-North Charleston SC,8.5,4.8,0,0,0.09,0.077,0,0,0,0,0,72,40,0
1985,Charlotte-Concord-Gastonia NC-SC,16.2,10.5,0,20,0.11,0.093,128,32,6,0,0,0,0,0
1985,Chattanooga TN-GA,0,0,0,0,0.11,0.087,0,0,0,0,0,0,0,0
1985,Chicago-Naperville-Elgin IL-IN-WI,13.7,8.1,97,42,0.15,0.102,372,105,19,0,0,159,55,0
1985,Chico CA,15,9.6,60,14,0.1,0.085,0,0,0,0,0,0,0,0
1985,Cincinnati OH-KY-IN,12.5,7.2,100,29,0.12,0.094,214,88,27,0,0,55,30,0
1985,Clarksburg WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Clarksville TN-KY,0,0,0,0,0,0,250,50,8,0,0,0,0,0
1985,Clearlake CA,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
1985,Cleveland TN,0,0,0,0,0.1,0.083,612,144,29,0,0,0,0,0
1985,Cleveland-Elyria OH,20.4,7.9,0,30,0.12,0.093,290,99,18,0,0,0,0,0
1985,Colorado Springs CO,25,7.9,0,0,0.07,0.058,0,0,0,0,0,0,0,0
1985,Columbia SC,9.9,6.5,0,0,0.11,0.089,0,0,0,0,0,0,0,0
1985,Columbus GA-AL,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0
1985,Columbus OH,10,5.9,0,25,0.11,0.091,145,59,14,0,0,0,0,0
1985,Concord NH,0,0,0,0,0,0,276,60,9,0,0,0,0,0
1985,Corinth MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Corpus Christi TX,0,0,0,0,0.1,0.086,160,62,2,0,0,0,0,0
1985,Cullman AL,0,0,0,0,0.09,0.077,0,0,0,0,0,0,0,0
1985,Cumberland MD-WV,9.7,6.1,0,0,0.1,0.079,0,0,0,0,0,0,0,0
1985,Dallas-Fort Worth-Arlington TX,19.2,10.3,100,19,0.16,0.127,100,31,4,0,0,0,0,0
1985,Davenport-Moline-Rock Island IA-IL,9.1,5.3,0,0,0.09,0.08,91,39,5,0,0,0,0,0
1985,Dayton OH,11.7,5.1,87,21,0.11,0.088,62,30,9,0,0,0,0,0
1985,Decatur AL,0,0,0,0,0,0,55,21,7,0,0,0,0,0
1985,Decatur IL,0,0,0,0,0.1,0.08,263,95,14,0,0,82,41,0
1985,Deltona-Daytona Beach-Ormond Beach FL,0,0,0,0,0,0,20,4,0,0,0,0,0,0
1985,Denver-Aurora-Lakewood CO,28.7,21.2,132,47,0.11,0.083,86,23,8,0,0,0,0,0
1985,Des Moines-West Des Moines IA,10.9,7.1,0,0,0.09,0.073,0,0,0,0,0,0,0,0
1985,Detroit-Warren-Dearborn MI,18.4,8.1,0,9,0.11,0.086,205,56,9,0,0,0,0,0
1985,Dickinson ND,0,0,0,0,0,0,106,19,2,0,0,0,0,0
1985,Dover DE,0,0,0,0,0.13,0.097,80,30,10,0,0,0,0,0
1985,Dubuque IA,9.4,4.9,0,0,0,0,0,0,0,0,0,0,0,0
1985,Duluth MN-WI,18.5,7.4,0,0,0,0,0,0,0,0,0,0,0,0
1985,Durham-Chapel Hill NC,20.4,13,0,0,0.1,0.084,0,0,0,0,0,0,0,0
1985,Effingham IL,0,0,0,0,0.1,0.086,0,0,0,0,0,0,0,0
1985,El Centro CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,El Dorado AR,0,0,0,0,0,0,85,20,3,0,0,0,0,0
1985,Elmira NY,0,0,0,0,0.1,0.076,45,22,5,0,0,0,0,0
1985,El Paso TX,24.6,13.3,80,24,0.14,0.091,560,85,12,0,0,0,0,0
1985,Erie PA,8.3,4.8,82,16,0.11,0.086,179,55,12,0,0,0,0,0
1985,Escanaba MI,0,0,0,0,0,0,140,37,2,0,0,0,0,0
1985,Eugene OR,13,8.3,0,0,0.1,0.081,0,0,0,0,0,0,0,0
1985,Evansville IN-KY,12.3,6.6,83,22,0.11,0.09,546,136,20,0,0,0,0,0
1985,Fairbanks AK,25.5,15.3,0,0,0,0,0,0,0,0,0,0,0,0
1985,Fairmont WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Farmington NM,6,3.5,0,0,0,0,0,0,0,0,0,0,0,0
1985,Fayetteville NC,0,0,0,0,0.1,0.084,0,0,0,0,0,0,0,0
1985,Flagstaff AZ,16,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1985,Flint MI,0,0,0,0,0.1,0.075,40,22,5,0,0,0,0,0
1985,Fond du Lac WI,0,0,0,0,0.11,0.087,0,0,0,0,0,0,0,0
1985,Fort Collins CO,22.2,9.9,0,0,0.1,0.068,0,0,0,0,0,0,0,0
1985,Fort Wayne IN,0,0,0,0,0.1,0.087,0,0,0,0,0,0,0,0
1985,Fresno CA,17,10.6,130,31,0.15,0.11,30,12,2,0,0,0,0,0
1985,Gadsden AL,0,0,0,0,0.11,0.084,0,0,0,0,0,0,0,0
1985,Gardnerville Ranchos NV,10.4,5.8,0,0,0.08,0.066,0,0,0,0,0,0,0,0
1985,Glens Falls NY,0,0,0,0,0,0,89,37,6,0,0,0,0,0
1985,Glenwood Springs CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Grand Junction CO,9.1,5.8,0,0,0,0,0,0,0,0,0,0,0,0
1985,Grand Rapids-Wyoming MI,10.3,7.1,0,0,0.11,0.085,275,49,7,0,0,0,0,0
1985,Grants Pass OR,16.7,11.4,0,0,0,0,0,0,0,0,0,0,0,0
1985,Great Falls MT,10.8,8.1,0,0,0,0,0,0,0,0,0,0,0,0
1985,Greeley CO,18.9,9.5,0,0,0.1,0.068,0,0,0,0,0,0,0,0
1985,Green Bay WI,0,0,0,0,0.1,0.081,398,116,17,0,0,0,0,0
1985,Greensboro-High Point NC,0,0,0,0,0.1,0.085,45,22,5,0,0,0,0,0
1985,Greenville NC,0,0,0,0,0.1,0.084,25,14,3,0,0,0,0,0
1985,Greenville-Anderson-Mauldin SC,0,0,0,0,0.1,0.086,0,0,0,0,0,0,0,0
1985,Guayama PR,0,0,0,0,0,0,34,6,1,0,0,0,0,0
1985,Gulfport-Biloxi-Pascagoula MS,0,0,0,0,0.1,0.08,0,0,0,0,0,0,0,0
1985,Hanford-Corcoran CA,0,0,0,0,0.13,0.097,0,0,0,0,0,0,0,0
1985,Harrisburg-Carlisle PA,9.2,6.1,70,21,0.11,0.092,75,25,5,0,0,0,0,0
1985,Hartford-West Hartford-East Hartford CT,16.9,11.9,66,21,0.16,0.111,75,39,9,0,0,64,38,0
1985,Helena MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Hickory-Lenoir-Morganton NC,0,0,0,0,0.09,0.082,0,0,0,0,0,0,0,0
1985,Houston-The Woodlands-Sugar Land TX,11.2,7.9,100,23,0.23,0.141,110,38,8,0,0,0,0,0
1985,Huntington-Ashland WV-KY-OH,10.4,5.7,56,17,0.14,0.096,373,96,20,0,0,0,0,0
1985,Indianapolis-Carmel-Anderson IN,14.7,8.3,71,21,0.12,0.09,224,68,16,0,0,83,43,0
1985,Iron Mountain MI-WI,0,0,38,6,0.09,0.073,56,11,4,0,0,45,16,0
1985,Jackson MS,8.9,5,0,0,0.09,0.077,0,0,0,0,0,0,0,0
1985,Jacksonville FL,12,6.9,0,0,0.1,0.071,90,20,3,0,0,0,0,0
1985,Jamestown-Dunkirk-Fredonia NY,0,0,0,0,0,0,196,57,13,0,0,0,0,0
1985,Janesville-Beloit WI,0,0,54,10,0.1,0.08,153,45,5,0,0,91,35,0
1985,Johnstown PA,12.7,3.9,70,19,0.11,0.087,153,85,17,0,0,0,0,0
1985,Kalamazoo-Portage MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Kankakee IL,0,0,0,0,0.09,0.071,0,0,0,0,0,0,0,0
1985,Kansas City MO-KS,9.7,6,65,13,0.15,0.091,153,38,10,0,0,77,38,0
1985,Kingsport-Bristol-Bristol TN-VA,7.9,3.9,68,19,0.11,0.089,242,86,18,0,0,0,0,0
1985,Knoxville TN,14.7,8.6,0,0,0.11,0.095,259,40,9,0,0,0,0,0
1985,Lafayette LA,0,0,0,0,0.1,0.091,0,0,0,0,0,0,0,0
1985,Lake Charles LA,0,0,0,0,0.12,0.091,41,24,5,0,0,0,0,0
1985,Lancaster PA,4.8,2.9,65,18,0.11,0.09,73,36,8,0,0,0,0,0
1985,Lansing-East Lansing MI,0,0,0,0,0.08,0.065,50,27,8,0,0,0,0,0
1985,Las Cruces NM,10,6.5,0,0,0.1,0.077,350,84,17,0,0,0,0,0
1985,Las Vegas-Henderson-Paradise NV,22.7,15.3,182,20,0.11,0.081,0,0,0,0,0,0,0,0
1985,Lewiston-Auburn ME,0,0,0,0,0,0,100,37,9,0,0,0,0,0
1985,Lexington-Fayette KY,10.1,5.8,0,0,0.11,0.088,0,0,0,0,0,0,0,0
1985,Lima OH,0,0,0,0,0.1,0.08,0,0,0,0,0,0,0,0
1985,Lincoln NE,10.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0
1985,Little Rock-North Little Rock-Conway AR,0,0,53,8,0.1,0.087,16,19,1,0,0,0,0,0
1985,Longview TX,0,0,0,0,0.11,0.086,0,0,0,0,0,0,0,0
1985,Longview WA,0,0,0,0,0,0,70,25,4,0,0,0,0,0
1985,Los Angeles-Long Beach-Anaheim CA,32,27.4,230,60,0.36,0.233,60,31,8,0,0,110,56,0
1985,Louisville/Jefferson County KY-IN,17.3,8.1,0,0,0.13,0.09,556,62,12,0,0,0,0,0
1985,Lumberton NC,0,0,0,0,0.11,0.088,0,0,0,0,0,0,0,0
1985,Madison IN,0,0,53,10,0,0,439,68,13,0,0,0,0,0
1985,Madison WI,5.9,3.7,35,8,0.1,0.079,76,39,5,0,0,0,0,0
1985,Manchester-Nashua NH,19,11,0,0,0.11,0.088,98,45,9,0,0,0,0,0
1985,Manitowoc WI,0,0,0,0,0.13,0.097,0,0,0,0,0,0,0,0
1985,Mansfield OH,0,0,0,0,0,0,93,45,8,0,0,0,0,0
1985,Marinette WI-MI,0,0,0,0,0,0,392,122,8,0,0,0,0,0
1985,Marquette MI,0,0,0,0,0,0,30,10,0,0,0,0,0,0
1985,Medford OR,22.2,16.4,0,0,0.09,0.069,0,0,0,0,0,226,60,0
1985,Memphis TN-MS-AR,16.3,10,95,16,0.13,0.092,228,88,15,0,0,0,0,0
1985,Miami-Fort Lauderdale-West Palm Beach FL,20.1,9.6,72,12,0.11,0.074,18,9,2,0,0,0,0,0
1985,Michigan City-La Porte IN,0,0,0,0,0,0,126,37,9,0,0,0,0,0
1985,Milwaukee-Waukesha-West Allis WI,9,4.7,82,26,0.15,0.097,183,46,7,0,0,0,0,0
1985,Minneapolis-St. Paul-Bloomington MN-WI,26.5,12.7,70,21,0.1,0.075,255,101,13,0,0,59,28,0
1985,Missoula MT,12.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0
1985,Mobile AL,0,0,0,0,0.1,0.082,0,0,0,0,0,0,0,0
1985,Modesto CA,15,9.1,100,22,0.13,0.102,20,10,1,0,0,0,0,0
1985,Monroe LA,0,0,0,0,0.1,0.081,30,25,3,0,0,0,0,0
1985,Morgantown WV,0,0,0,0,0,0,161,58,13,0,0,0,0,0
1985,Mount Vernon-Anacortes WA,0,0,0,0,0,0,220,75,0,0,0,0,0,0
1985,Muncie IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Muskegon MI,11.3,6.7,0,0,0.14,0.1,80,32,7,0,0,0,0,0
1985,Napa CA,9,6.3,60,17,0.11,0.07,0,0,0,0,0,0,0,0
1985,Nashville-Davidson--Murfreesboro--Franklin TN,14,8.7,0,0,0.14,0.096,309,75,11,0,0,0,0,0
1985,New Castle PA,10.3,5,68,22,0.1,0.084,109,54,11,0,0,0,0,0
1985,New Haven-Milford CT,9.2,6.7,88,31,0.15,0.11,155,69,17,0,0,0,0,0
1985,New Orleans-Metairie LA,13.7,8.5,77,23,0.12,0.097,64,36,6,0,0,0,0,0
1985,New York-Newark-Jersey City NY-NJ-PA,26.7,16.1,139,43,0.19,0.142,138,64,22,0,0,76,39,0
1985,Norwich-New London CT,0,0,0,0,0.15,0.114,89,48,8,0,0,0,0,0
1985,Odessa TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Ogden-Clearfield UT,17,11,0,29,0.13,0.096,110,57,7,0,0,0,0,0
1985,Oklahoma City OK,16.6,11,61,19,0.11,0.104,0,0,0,0,0,0,0,0
1985,Omaha-Council Bluffs NE-IA,10.9,5.5,0,0,0.1,0.083,0,0,0,0,0,0,0,0
1985,Orlando-Kissimmee-Sanford FL,13.8,6,0,0,0.11,0.078,0,0,0,0,0,0,0,0
1985,Oshkosh-Neenah WI,0,0,0,0,0.12,0.088,124,56,7,0,0,0,0,0
1985,Owensboro KY,8.1,5.6,49,12,0.11,0.088,180,44,7,0,0,0,0,0
1985,Oxford NC,0,0,0,0,0.1,0.082,0,0,0,0,0,0,0,0
1985,Oxnard-Thousand Oaks-Ventura CA,11,5.9,70,15,0.18,0.121,0,0,0,0,0,0,0,0
1985,Paducah KY-IL,6,3.5,0,15,0.09,0.081,156,39,7,0,0,0,0,0
1985,Parkersburg-Vienna WV,0,0,0,0,0.11,0.092,203,73,13,0,0,0,0,0
1985,Payson AZ,0,0,0,0,0,0,1131,140,16,0,0,0,0,0
1985,Pensacola-Ferry Pass-Brent FL,16.7,4.9,0,0,0.1,0.082,0,0,5,0,0,0,0,0
1985,Peoria IL,10.2,5,0,0,0.08,0.072,249,67,9,0,0,59,29,0
1985,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,16,8,110,34,0.16,0.118,120,67,17,0,0,86,44,0
1985,Phoenix-Mesa-Scottsdale AZ,34,17.5,60,15,0.13,0.094,725,103,21,0,0,0,0,0
1985,Pittsburgh PA,12.4,8.5,88,20,0.13,0.102,350,168,27,0,0,135,51,0
1985,Pittsfield MA,0,0,0,0,0.11,0.086,0,0,9,0,0,0,0,0
1985,Pocatello ID,0,0,0,0,0,0,404,151,22,0,0,0,0,0
1985,Ponca City OK,0,0,0,0,0,0,315,126,18,0,0,0,0,0
1985,Ponce PR,13.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0
1985,Port Angeles WA,0,0,0,0,0,0,300,86,10,0,0,0,0,0
1985,Portland-South Portland ME,10.9,6,0,0,0.17,0.126,106,45,10,0,0,0,0,0
1985,Portland-Vancouver-Hillsboro OR-WA,16,8.9,81,18,0.13,0.087,0,0,0,0,0,98,42,0
1985,Portsmouth OH,0,0,0,0,0,0,130,60,10,0,0,0,0,0
1985,Prescott AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Providence-Warwick RI-MA,14.5,9.5,75,26,0.14,0.108,136,64,11,0,0,0,0,0
1985,Provo-Orem UT,20.2,11.3,0,30,0.11,0.085,0,0,0,0,0,0,0,0
1985,Pueblo CO,9.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0
1985,Quincy IL-MO,0,0,0,0,0.09,0.079,140,33,5,0,0,0,0,0
1985,Racine WI,7.7,3.3,0,0,0.14,0.094,97,25,5,0,0,0,0,0
1985,Raleigh NC,20.1,11,0,0,0.11,0.085,0,0,0,0,0,0,0,0
1985,Rapid City SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Reading PA,8.8,5.7,73,23,0.11,0.095,83,51,10,0,0,0,0,0
1985,Redding CA,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0
1985,Reno NV,31.5,12.8,0,0,0.1,0.067,0,0,0,0,0,0,0,0
1985,Richmond IN,0,0,0,0,0,0,539,109,23,0,0,0,0,0
1985,Richmond VA,8.5,4,80,23,0.12,0.1,65,26,6,0,0,0,0,0
1985,Riverside-San Bernardino-Ontario CA,14,8,130,40,0.34,0.215,20,8,1,0,0,0,0,0
1985,Roanoke VA,5.3,3.3,54,13,0.1,0.082,30,18,5,0,0,0,0,0
1985,Rochester MN,26.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0
1985,Rochester NY,8.8,3.9,0,0,0.11,0.088,161,50,14,0,0,0,0,0
1985,Rockford IL,11.3,8,0,0,0.11,0.084,39,17,3,0,0,0,0,0
1985,Rockland ME,0,0,0,0,0,0,45,16,3,0,0,0,0,0
1985,Rocky Mount NC,0,0,0,0,0.1,0.085,0,0,0,0,0,0,0,0
1985,Rutland VT,0,0,0,0,0,0,0,0,0,0,0,66,28,0
1985,Sacramento--Roseville--Arden-Arcade CA,23,15.8,100,21,0.18,0.126,20,9,1,0,0,0,0,0
1985,Saginaw MI,16.5,9.3,0,0,0,0,54,24,6,0,0,0,0,0
1985,St. Louis MO-IL,12.9,8,94,33,0.15,0.107,308,104,22,0,0,172,74,0
1985,Salem OH,0,0,0,0,0,0,260,74,17,0,0,0,0,0
1985,Salem OR,17.7,9.9,0,0,0.11,0.072,0,0,0,0,0,0,0,0
1985,Salinas CA,5,2.8,70,15,0.09,0.075,0,0,0,0,0,0,0,0
1985,Salisbury MD-DE,0,0,0,0,0.12,0.097,140,63,11,0,0,0,0,0
1985,Salt Lake City UT,17,8.5,130,38,0.16,0.111,160,67,13,0,0,0,0,0
1985,San Antonio-New Braunfels TX,13.4,7,0,0,0.12,0.085,20,10,2,0,0,0,0,0
1985,San Diego-Carlsbad CA,16,10,120,32,0.21,0.137,50,20,4,0,0,0,0,0
1985,San Francisco-Oakland-Hayward CA,19,12.3,100,28,0.14,0.095,60,14,1,0,0,0,0,0
1985,San Jose-Sunnyvale-Santa Clara CA,20,14.3,0,0,0.15,0.09,0,0,0,0,0,0,0,0
1985,San Juan-Carolina-Caguas PR,14.1,7.3,0,0,0,0,0,0,0,0,0,0,0,0
1985,San Luis Obispo-Paso Robles-Arroyo Grande CA,10,4.6,70,17,0.11,0.071,60,15,2,0,0,0,0,0
1985,Santa Cruz-Watsonville CA,0,0,0,0,0.1,0.076,0,0,0,0,0,0,0,0
1985,Santa Fe NM,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0
1985,Santa Maria-Santa Barbara CA,16,10.5,90,30,0.14,0.091,50,20,6,0,0,0,0,0
1985,Santa Rosa CA,9,5.8,80,17,0.09,0.067,0,0,0,0,0,0,0,0
1985,Scottsboro AL,0,0,0,0,0,0,95,25,6,0,0,0,0,0
1985,Scranton--Wilkes-Barre--Hazleton PA,6.9,4.4,85,22,0.11,0.085,81,47,12,0,0,0,0,0
1985,Seattle-Tacoma-Bellevue WA,22,12.1,0,34,0.11,0.082,120,34,11,0,0,223,58,0
1985,Sheboygan WI,0,0,0,0,0.11,0.085,58,15,3,0,0,0,0,0
1985,Shreveport-Bossier City LA,0,0,0,0,0.12,0.089,31,13,3,0,0,0,0,0
1985,Sierra Vista-Douglas AZ,16.5,4.7,0,0,0,0,891,114,24,0,0,0,0,0
1985,Silver City NM,0,0,0,0,0,0,240,27,3,0,0,0,0,0
1985,South Bend-Mishawaka IN-MI,10.4,5.7,0,0,0.12,0.092,95,33,7,0,0,0,0,0
1985,Spartanburg SC,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0
1985,Spokane-Spokane Valley WA,28,16.6,0,0,0,0,0,0,0,0,0,0,0,0
1985,Springfield IL,12.2,6.2,0,0,0.12,0.08,223,47,7,0,0,0,0,0
1985,Springfield MA,10,7.5,75,24,0.15,0.109,140,54,15,0,0,0,0,0
1985,Springfield MO,8.7,4.2,33,3,0.09,0.07,272,83,7,0,0,60,28,0
1985,Springfield OH,0,0,0,0,0.11,0.084,0,0,0,0,0,0,0,0
1985,Staunton-Waynesboro VA,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1985,Steamboat Springs CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Stockton-Lodi CA,12,7.1,80,20,0.12,0.097,20,10,2,0,0,0,0,0
1985,Syracuse NY,24.1,14.8,0,0,0,0,970,285,19,0,0,0,0,0
1985,Tallahassee FL,0,0,0,0,0.1,0.06,0,0,0,0,0,0,0,0
